data,id,humidite,direction_du_vecteur_de_vent_max,pluie_intensite_max,pression,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,temperature_en_degre_c,heure_de_paris,heure_utc
4b92688fd6080000958c4800,37,65.0,6.0,0.0,107200.0,0.0,ISS,0.0,135.0,4.0,18.0,13.5,2025-12-18T16:45:00+00:00,2025-12-18T16:45:00+00:00
4b92692fc2200000b5f05400,37,68.0,8.0,0.0,107500.0,0.0,ISS,0.0,180.0,5.0,21.0,13.0,2025-12-18T18:00:00+00:00,2025-12-18T18:00:00+00:00
4b92694fa620000095904c00,37,68.0,8.0,0.0,107200.0,0.0,ISS,0.0,180.0,4.0,19.0,12.9,2025-12-18T18:15:00+00:00,2025-12-18T18:15:00+00:00
4b926a2fc218000078f03800,37,67.0,8.0,0.0,109900.0,0.0,ISS,0.0,180.0,3.0,14.0,13.0,2025-12-18T20:00:00+00:00,2025-12-18T20:00:00+00:00
4b92690fa6200000960e4000,37,68.0,7.0,0.0,107600.0,0.0,ISS,0.0,157.5,4.0,16.0,12.9,2025-12-18T17:45:00+00:00,2025-12-18T17:45:00+00:00
4b92681011f00000d5aa4800,37,62.0,5.0,0.0,107300.0,0.0,ISS,0.0,112.5,6.0,18.0,14.4,2025-12-18T15:45:00+00:00,2025-12-18T15:45:00+00:00
4b92686fde000000950e3800,37,64.0,7.0,0.0,106800.0,0.0,ISS,0.0,157.5,4.0,14.0,13.7,2025-12-18T16:30:00+00:00,2025-12-18T16:30:00+00:00
4b9268cfc610000075aa3800,37,66.0,5.0,0.0,107300.0,0.0,ISS,0.0,112.5,3.0,14.0,13.1,2025-12-18T17:15:00+00:00,2025-12-18T17:15:00+00:00
4b9268efc218000055ce2c00,37,67.0,7.0,0.0,107400.0,0.0,ISS,0.0,157.5,2.0,11.0,13.0,2025-12-18T17:30:00+00:00,2025-12-18T17:30:00+00:00
4b92696fc2200000b5ce4c00,37,68.0,7.0,0.0,107400.0,0.0,ISS,0.0,157.5,5.0,19.0,13.0,2025-12-18T18:30:00+00:00,2025-12-18T18:30:00+00:00
4b92698fc220000096304c00,37,68.0,8.0,0.0,107700.0,0.0,ISS,0.0,180.0,4.0,19.0,13.0,2025-12-18T18:45:00+00:00,2025-12-18T18:45:00+00:00
4b926a0fc6180000b7904c00,37,67.0,8.0,0.0,108800.0,0.0,ISS,0.0,180.0,5.0,19.0,13.1,2025-12-18T19:45:00+00:00,2025-12-18T19:45:00+00:00
4b92683005f80000d58e6000,37,63.0,7.0,0.0,107200.0,0.0,ISS,0.0,157.5,6.0,24.0,14.1,2025-12-18T16:00:00+00:00,2025-12-18T16:00:00+00:00
4b9268afce100000956e5c00,37,66.0,7.0,0.0,107100.0,0.0,ISS,0.0,157.5,4.0,23.0,13.3,2025-12-18T17:00:00+00:00,2025-12-18T17:00:00+00:00
4b9269afc2200000964e4800,37,68.0,7.0,0.0,107800.0,0.0,ISS,0.0,157.5,4.0,18.0,13.0,2025-12-18T19:00:00+00:00,2025-12-18T19:00:00+00:00
4b9269efc6180000d70e6000,37,67.0,7.0,0.0,108400.0,0.0,ISS,0.0,157.5,6.0,24.0,13.1,2025-12-18T19:30:00+00:00,2025-12-18T19:30:00+00:00
4b93646f5248000000600000,37,73.0,0.0,0.0,90300.0,0.0,ISS,0.0,0.0,0.0,0.0,11.4,2025-12-19T08:30:00+00:00,2025-12-19T08:30:00+00:00
4b93648f5648000000a00000,37,73.0,0.0,0.0,90500.0,0.0,ISS,0.0,0.0,0.0,0.0,11.5,2025-12-19T08:45:00+00:00,2025-12-19T08:45:00+00:00
4b9365af9e40000001400000,37,72.0,0.0,0.0,91000.0,0.0,ISS,0.0,0.0,0.0,0.0,12.7,2025-12-19T11:00:00+00:00,2025-12-19T11:00:00+00:00
4b93658f9640000001900800,37,72.0,8.0,0.0,91200.0,0.0,ISS,0.0,180.0,0.0,2.0,12.5,2025-12-19T10:45:00+00:00,2025-12-19T10:45:00+00:00
4b9365efc23004a040bc1400,37,70.0,14.0,0.0,90500.0,148.0,ISS,0.0,315.0,2.0,5.0,13.0,2025-12-19T11:30:00+00:00,2025-12-19T11:30:00+00:00
4b9365cfa638000020f81400,37,71.0,12.0,0.0,90700.0,0.0,ISS,0.0,270.0,1.0,5.0,12.9,2025-12-19T11:15:00+00:00,2025-12-19T11:15:00+00:00
4b93654f8e40000002100c00,37,72.0,8.0,0.0,91600.0,0.0,ISS,0.0,180.0,0.0,3.0,12.3,2025-12-19T10:15:00+00:00,2025-12-19T10:15:00+00:00
4b93652f8640000002500800,37,72.0,8.0,0.0,91800.0,0.0,ISS,0.0,180.0,0.0,2.0,12.1,2025-12-19T10:00:00+00:00,2025-12-19T10:00:00+00:00
4b93650f8248000001c00000,37,73.0,0.0,0.0,91400.0,0.0,ISS,0.0,0.0,0.0,0.0,12.0,2025-12-19T09:45:00+00:00,2025-12-19T09:45:00+00:00
4b9364cf5e48000001700800,37,73.0,8.0,0.0,91100.0,0.0,ISS,0.0,180.0,0.0,2.0,11.7,2025-12-19T09:15:00+00:00,2025-12-19T09:15:00+00:00
4b93656f9240000001b00800,37,72.0,8.0,0.0,91300.0,0.0,ISS,0.0,180.0,0.0,2.0,12.4,2025-12-19T10:30:00+00:00,2025-12-19T10:30:00+00:00
4b93632f8a38000060302800,37,71.0,8.0,0.0,90100.0,0.0,ISS,0.0,180.0,3.0,10.0,12.2,2025-12-19T06:00:00+00:00,2025-12-19T06:00:00+00:00
4b9364af5a48000001000000,37,73.0,0.0,0.0,90800.0,0.0,ISS,0.0,0.0,0.0,0.0,11.6,2025-12-19T09:00:00+00:00,2025-12-19T09:00:00+00:00
4b93660fc22804d060802000,37,69.0,0.0,0.0,90400.0,154.0,ISS,0.0,0.0,3.0,8.0,13.0,2025-12-19T11:45:00+00:00,2025-12-19T11:45:00+00:00
4b93664fc22804a0605e2800,37,69.0,15.0,0.0,90200.0,148.0,ISS,0.0,337.5,3.0,10.0,13.0,2025-12-19T12:15:00+00:00,2025-12-19T12:15:00+00:00
4b9269cfc218000096ec4c00,37,67.0,6.0,0.0,108300.0,0.0,ISS,0.0,135.0,4.0,19.0,13.0,2025-12-18T19:15:00+00:00,2025-12-18T19:15:00+00:00
4b93630f8a38000060104000,37,71.0,8.0,0.0,90000.0,0.0,ISS,0.0,180.0,3.0,16.0,12.2,2025-12-19T05:45:00+00:00,2025-12-19T05:45:00+00:00
4b93644f5248000000500800,37,73.0,8.0,0.0,90200.0,0.0,ISS,0.0,180.0,0.0,2.0,11.4,2025-12-19T08:15:00+00:00,2025-12-19T08:15:00+00:00
4b9364ef6648000001800000,37,73.0,0.0,0.0,91200.0,0.0,ISS,0.0,0.0,0.0,0.0,11.9,2025-12-19T09:30:00+00:00,2025-12-19T09:30:00+00:00
4b93662fc2280470807e2000,37,69.0,15.0,0.0,90300.0,142.0,ISS,0.0,337.5,4.0,8.0,13.0,2025-12-19T12:00:00+00:00,2025-12-19T12:00:00+00:00
